ID,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Cost_Contact,Revenue,Education_num,Status_num,Age,age_bin,income_bin,Mnt_Fruits_min_max,Mnt_Meat_min_max,Mnt_sweet_min_max,Mnt_Wines_min_max,Mnt_Gold_Products_min_max,Mnt_Fish_min_max,Responded_old_campains,Responded,Will_responde
8210,1975.0,Master,Married,54730.0,0.0,1.0,15/08/2013,64,318.0,3.0,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,4,47.0,3.0,7.0,0.2175102599179206,0.0150753768844221,0.0105787181082762,0.016,0.0360824742268041,0.2267206477732793,0,,0
9703,1970.0,PhD,Married,38097.0,1.0,1.0,15/10/2012,70,77.0,2.0,35.0,0.0,1.0,69.0,4.0,3.0,2.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,4,52.0,3.0,7.0,0.0526675786593707,0.0100502512562814,0.0217797137523335,0.0,0.0051546391752577,0.2793522267206478,0,1.0,0
7297,1973.0,Graduation,Single,7500.0,1.0,0.0,26/12/2013,54,5.0,3.0,10.0,12.0,7.0,20.0,4.0,3.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,49.0,3.0,2.0,0.0034199726402188,0.0150753768844221,0.0062227753578095,0.048,0.0360824742268041,0.0809716599190283,0,,0
1000,1961.0,Master,Together,74881.0,1.0,1.0,08/03/2013,48,505.0,72.0,270.0,36.0,27.0,54.0,4.0,9.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,5,61.0,4.0,7.0,0.3454172366621067,0.3618090452261306,0.1680149346608587,0.144,0.1391752577319587,0.2186234817813765,0,,0
2134,1952.0,Graduation,Single,53700.0,0.0,1.0,17/08/2012,94,263.0,5.0,233.0,69.0,41.0,83.0,4.0,5.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,70.0,4.0,7.0,0.179890560875513,0.0251256281407035,0.1449906658369633,0.276,0.211340206185567,0.3360323886639676,0,,0
10524,1963.0,Master,Divorced,49476.0,0.0,1.0,20/06/2013,29,386.0,23.0,95.0,54.0,41.0,196.0,4.0,2.0,11.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,3,59.0,4.0,7.0,0.2640218878248974,0.1155778894472361,0.059116365899191,0.216,0.211340206185567,0.7935222672064778,0,,0
2157,1972.0,Graduation,Together,26290.0,1.0,1.0,12/01/2013,49,15.0,8.0,16.0,11.0,5.0,22.0,4.0,2.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,5,50.0,3.0,7.0,0.0102599179206566,0.0402010050251256,0.0099564405724953,0.044,0.0257731958762886,0.0890688259109311,0,,0
9256,1971.0,Graduation,Single,58350.0,0.0,1.0,04/01/2013,5,493.0,26.0,206.0,116.0,80.0,80.0,4.0,8.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,2,51.0,3.0,7.0,0.3372093023255814,0.1306532663316583,0.1281891723708774,0.464,0.4123711340206185,0.3238866396761133,0,,0
1272,1965.0,Master,Single,55250.0,0.0,1.0,21/10/2012,49,664.0,58.0,83.0,32.0,0.0,66.0,4.0,7.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,2,57.0,4.0,7.0,0.454172366621067,0.2914572864321608,0.0516490354698195,0.128,0.0,0.2672064777327935,0,,0
10613,1958.0,PhD,Together,37334.0,1.0,1.0,26/02/2014,44,26.0,1.0,16.0,2.0,2.0,15.0,4.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,5,64.0,4.0,7.0,0.0177838577291381,0.0050251256281407,0.0099564405724953,0.008,0.0103092783505154,0.0607287449392712,0,,0
5092,1949.0,PhD,Widow,51569.0,0.0,1.0,12/02/2013,39,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,5,6,73.0,5.0,7.0,0.2599179206566347,0.0,0.029247044181705,0.024,0.0,0.1376518218623481,0,1.0,0
2804,1975.0,Master,Single,46098.0,1.0,1.0,18/08/2012,86,57.0,0.0,27.0,0.0,0.0,36.0,4.0,3.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3,2,47.0,3.0,7.0,0.0389876880984952,0.0,0.0168014934660858,0.0,0.0,0.145748987854251,0,,1
347,1976.0,Graduation,Divorced,40780.0,0.0,1.0,08/09/2012,30,229.0,27.0,71.0,13.0,3.0,34.0,4.0,7.0,1.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,3,46.0,3.0,7.0,0.1566347469220246,0.135678391959799,0.044181705040448,0.052,0.0154639175257731,0.1376518218623481,0,,0
6295,1977.0,Graduation,Married,54233.0,0.0,1.0,04/02/2013,46,652.0,8.0,158.0,21.0,0.0,142.0,4.0,11.0,6.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,45.0,3.0,7.0,0.4459644322845417,0.0402010050251256,0.0983198506533914,0.084,0.0,0.5748987854251012,0,,1
3846,1974.0,Graduation,Married,42557.0,0.0,1.0,29/08/2012,98,192.0,5.0,53.0,0.0,5.0,15.0,4.0,6.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,48.0,3.0,7.0,0.1313269493844049,0.0251256281407035,0.0329807093963907,0.0,0.0257731958762886,0.0607287449392712,0,,0
213,1963.0,PhD,Single,23091.0,1.0,1.0,28/05/2014,98,35.0,0.0,11.0,0.0,0.0,2.0,4.0,2.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5,2,59.0,4.0,7.0,0.0239398084815321,0.0,0.0068450528935905,0.0,0.0,0.0080971659919028,0,,0
8588,1961.0,Graduation,Married,60544.0,1.0,1.0,25/08/2012,92,201.0,2.0,43.0,3.0,5.0,35.0,4.0,5.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2,4,61.0,4.0,7.0,0.1374829001367989,0.0100502512562814,0.0267579340385812,0.012,0.0257731958762886,0.1417004048582996,0,,0
